Rk,Player,Season,School,Pos,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
878,John Cannon\john-cannon-1,2015-16,North Carolina-Asheville,C,17,1,109,25,41,.610,25,39,.641,0,2,.000,8,14,.571,10,16,26,2,2,10,6,14,58,2.8
879,Zach Garber\zach-garber-1,2016-17,Toledo,C,16,11,246,17,35,.486,17,35,.486,0,0,,24,37,.649,21,49,70,11,4,5,15,42,58,3.0
880,Baye Moussa Keita\baye-moussa-keita-1,2013-14,Syracuse,C,32,1,497,24,48,.500,24,48,.500,0,0,,10,18,.556,69,54,123,10,12,30,24,78,58,2.5
881,Chudier Pal\chudier-pal-1,2014-15,North Carolina-Asheville,C,19,12,195,24,40,.600,24,40,.600,0,0,,10,17,.588,19,33,52,16,4,17,10,32,58,3.4
882,Mattias Markusson\mattias-markusson-1,2016-17,Loyola Marymount,C,25,1,187,19,40,.475,19,39,.487,0,1,.000,19,27,.704,15,23,38,4,4,13,10,38,57,1.7
883,Ibby Djimde\ibby-djimde-1,2014-15,Southern Illinois,C,24,1,287,24,53,.453,24,53,.453,0,0,,9,15,.600,17,10,27,7,4,6,17,57,57,0.6
884,Frank Snow\frank-snow-1,2013-14,Southern,C,28,8,241,22,38,.579,22,38,.579,0,0,,13,24,.542,23,34,57,6,8,17,21,54,57,1.5
885,Mario Karailiev\mario-karailiev-1,2014-15,Florida A&M,C,29,13,443,26,55,.473,26,55,.473,0,0,,4,14,.286,24,39,63,3,3,14,32,50,56,0.5
886,Maricus Glenn\maricus-glenn-1,2017-18,Savannah State,C,32,30,313,21,41,.512,21,37,.568,0,4,.000,14,26,.538,29,38,67,12,9,9,24,70,56,1.1
887,Bakary Konate\bakary-konate-1,2014-15,Minnesota,C,25,0,222,19,35,.543,19,35,.543,0,0,,18,34,.529,18,34,52,6,10,10,16,39,56,1.8
888,Shikei Blake\shikei-blake-1,2015-16,Montana State,C,24,12,219,19,45,.422,19,45,.422,0,0,,18,24,.750,22,26,48,1,5,2,13,53,56,1.1
889,John Manning\john-manning-1,2014-15,Saint Louis,C,28,21,401,21,52,.404,21,51,.412,0,1,.000,14,18,.778,8,45,53,14,5,23,16,49,56,1.5
890,Austin Gillmann\austin-gillmann-1,2015-16,Saint Louis,C,16,14,280,19,48,.396,12,25,.480,7,23,.304,10,14,.714,9,21,30,14,6,11,11,41,55,2.3
891,Udoka Azubuike\udoka-azubuike-1,2016-17,Kansas,C,11,6,142,22,35,.629,22,35,.629,0,0,,11,29,.379,13,35,48,2,2,18,15,31,55,3.7
892,Elbert Robinson\elbert-robinson-1,2015-16,Louisiana State,C,23,7,213,22,43,.512,22,43,.512,0,0,,11,26,.423,20,27,47,7,2,6,19,46,55,1.0
893,Rauno Nurger\rauno-nurger-1,2014-15,Wichita State,C,24,0,212,18,38,.474,13,20,.650,5,18,.278,14,20,.700,8,20,28,4,3,9,8,29,55,1.6
894,Shaquille Doorson\shaquille-doorson-1,2017-18,Rutgers,C,30,4,362,20,32,.625,20,32,.625,0,0,,15,32,.469,40,46,86,10,4,18,12,41,55,2.4
895,Dana Batt\dana-batt-1,2016-17,Colgate,C,30,0,264,22,37,.595,22,37,.595,0,0,,11,15,.733,14,33,47,7,4,5,20,55,55,0.9
896,Konstantin Kulikov\konstantin-kulikov-1,2017-18,Incarnate Word,C,14,7,190,24,52,.462,24,50,.480,0,2,.000,7,11,.636,16,31,47,6,2,18,19,22,55,2.7
897,Jordan Foster\jordan-foster-2,2017-18,Lamar,C,23,0,203,21,25,.840,21,25,.840,0,0,,13,28,.464,17,40,57,2,1,22,19,53,55,1.8
898,Conor Voss\conor-voss-1,2016-17,Columbia,C,26,0,203,21,35,.600,21,35,.600,0,0,,12,21,.571,20,28,48,16,1,14,13,23,54,2.2
899,Andrew Zelis\andrew-zelis-1,2015-16,Northern Illinois,C,27,0,196,24,45,.533,24,45,.533,0,0,,6,17,.353,14,45,59,2,2,12,8,40,54,1.4
900,Josh Henderson\josh-henderson-1,2013-14,Vanderbilt,C,8,3,152,21,43,.488,21,43,.488,0,0,,11,17,.647,14,20,34,3,5,3,6,16,53,5.2
901,Zach Elcano\zach-elcano-1,2014-15,American,C,22,14,331,21,47,.447,21,47,.447,0,0,,11,22,.500,9,31,40,21,5,11,32,36,53,0.9
902,Bakary Konate\bakary-konate-1,2016-17,Minnesota,C,33,1,320,19,41,.463,19,40,.475,0,1,.000,15,24,.625,29,62,91,3,8,25,18,73,53,1.4
903,Justice Green\justice-green-1,2017-18,Eastern Illinois,C,21,0,137,20,48,.417,11,18,.611,9,30,.300,4,8,.500,1,17,18,5,9,2,3,9,53,1.9
904,Jake Giesler\jake-giesler-1,2015-16,Northern Kentucky,C,30,0,213,22,44,.500,22,44,.500,0,0,,9,18,.500,17,32,49,8,7,5,13,44,53,1.1
905,James Banks\james-banks-2,2016-17,Texas,C,32,0,397,22,52,.423,22,52,.423,0,0,,9,15,.600,23,58,81,7,8,39,28,59,53,1.4
906,Philipp Hartwich\philipp-hartwich-1,2016-17,Portland,C,30,26,517,20,39,.513,20,39,.513,0,0,,13,31,.419,50,101,151,13,8,48,34,82,53,2.5
907,Maverick Morgan\maverick-morgan-1,2013-14,Illinois,C,35,0,250,21,36,.583,21,36,.583,0,0,,10,15,.667,20,23,43,3,3,8,13,45,52,1.0
908,Josh Henderson\josh-henderson-1,2014-15,Vanderbilt,C,24,2,175,22,44,.500,22,42,.524,0,2,.000,8,13,.615,13,16,29,3,2,2,8,24,52,1.2
909,Tanner Giddings\tanner-giddings-1,2013-14,Fresno State,C,28,0,402,23,53,.434,23,51,.451,0,2,.000,6,8,.750,22,30,52,5,11,10,14,61,52,1.1
910,Ibrahima Diallo\ibrahima-diallo-1,2015-16,Rutgers,C,14,0,219,21,46,.457,21,46,.457,0,0,,9,20,.450,16,31,47,3,2,7,12,41,51,1.7
911,Miles Banks\miles-banks-1,2016-17,Incarnate Word,C,13,7,254,22,47,.468,22,47,.468,0,0,,7,21,.333,26,54,80,10,3,2,14,39,51,2.9
912,Owen Hamilton\owen-hamilton-1,2017-18,Northern Illinois,C,27,0,184,22,34,.647,22,33,.667,0,1,.000,6,12,.500,11,24,35,3,7,3,10,30,50,1.4
913,Jordan Dallas\jordan-dallas-1,2017-18,Weber State,C,22,1,188,21,33,.636,20,31,.645,1,2,.500,7,13,.538,4,27,31,5,2,5,15,32,50,1.1
914,Josh Sharma\josh-sharma-1,2015-16,Stanford,C,26,1,205,22,46,.478,21,40,.525,1,6,.167,5,13,.385,13,27,40,3,5,23,6,43,50,1.6
915,Philipp Hartwich\philipp-hartwich-1,2015-16,Portland,C,31,5,353,19,32,.594,19,32,.594,0,0,,12,25,.480,34,51,85,3,7,31,21,88,50,1.4
916,Daniel Regis\daniel-regis-1,2017-18,Nicholls State,C,19,0,216,16,34,.471,16,33,.485,0,1,.000,18,34,.529,22,29,51,4,2,4,14,43,50,1.4
917,Quron Davis\quron-davis-1,2014-15,Chicago State,C,19,8,223,22,47,.468,22,47,.468,0,0,,6,14,.429,25,25,50,4,5,7,17,27,50,1.7
918,Josh Gomez\josh-gomez-2,2014-15,Bowling Green State,C,25,3,173,21,38,.553,20,37,.541,1,1,1.000,7,12,.583,14,27,41,3,5,9,10,31,50,1.5
919,George Brammeier\george-brammeier-1,2014-15,Lipscomb,C,30,0,231,23,45,.511,23,45,.511,0,0,,4,11,.364,15,31,46,1,3,9,13,59,50,0.6
920,Carl Engstrom\carl-engstrom-1,2013-14,Alabama,C,31,9,365,20,37,.541,20,37,.541,0,0,,10,16,.625,26,50,76,9,4,14,20,53,50,1.3
921,Matt Milk\matt-milk-1,2013-14,St. Francis (NY),C,29,28,283,23,42,.548,23,42,.548,0,0,,3,5,.600,21,23,44,10,5,15,13,43,49,1.4
922,Bakary Konate\bakary-konate-1,2017-18,Minnesota,C,28,12,410,20,38,.526,20,38,.526,0,0,,9,14,.643,36,61,97,8,11,15,15,61,49,2.1
923,Patrick Ackerman\patrick-ackerman-1,2014-15,Detroit Mercy,C,31,8,322,22,45,.489,22,45,.489,0,0,,5,8,.625,6,33,39,1,6,18,9,47,49,1.0
924,Marc Andre Fortin\marcandre-fortin-1,2015-16,Sam Houston State,C,28,0,185,20,47,.426,20,47,.426,0,0,,9,18,.500,26,16,42,11,4,6,14,39,49,1.1
925,Marvin Jones\marvin-jones-1,2015-16,Kent State,C,27,1,238,17,51,.333,13,32,.406,4,19,.211,11,14,.786,17,33,50,4,0,7,6,28,49,1.2
926,Yasin Kolo\yasin-kolo-1,2013-14,Hartford,C,7,0,110,14,27,.519,10,17,.588,4,10,.400,17,24,.708,6,14,20,3,3,3,9,12,49,5.0
927,Dalen Traore\dalen-traore-1,2016-17,Evansville,C,21,2,248,14,30,.467,14,30,.467,0,0,,21,39,.538,19,38,57,1,5,2,12,35,49,1.5
928,Trey Kalina\trey-kalina-1,2017-18,North Carolina-Wilmington,C,25,2,147,20,41,.488,20,41,.488,0,0,,8,15,.533,13,16,29,1,1,13,11,26,48,1.1
929,Ajak Magot\ajak-magot-1,2013-14,Idaho State,C,20,0,230,17,37,.459,17,37,.459,0,0,,14,22,.636,21,24,45,1,5,10,7,50,48,1.7
930,Marquis Cunningham\marquis-cunningham-1,2016-17,Arkansas-Pine Bluff,C,25,4,199,18,48,.375,18,48,.375,0,0,,12,21,.571,12,22,34,5,12,4,28,43,48,0.2
931,Daouda Ndiaye\daouda-ndiaye-1,2016-17,Illinois State,C,26,0,394,18,42,.429,18,42,.429,0,0,,12,18,.667,32,68,100,3,5,43,17,44,48,2.6
932,Emmanuel Ndumanya\emmanuel-ndumanya-1,2015-16,Santa Clara,C,31,17,407,16,38,.421,15,37,.405,1,1,1.000,14,34,.412,50,71,121,4,5,13,23,71,47,1.3
933,Will Simonton\will-simonton-1,2015-16,Quinnipiac,C,22,0,226,20,43,.465,19,42,.452,1,1,1.000,6,12,.500,18,24,42,12,5,7,16,48,47,1.2
934,Larenz Stalcup\larenz-stalcup-1,2017-18,Louisiana,C,24,2,130,19,37,.514,19,37,.514,0,0,,8,15,.533,10,15,25,7,3,4,5,32,46,1.2
935,Kingsley Okoroh\kingsley-okorah-1,2015-16,University of California,C,31,17,335,20,33,.606,20,33,.606,0,0,,6,17,.353,16,43,59,6,4,33,19,61,46,1.2
936,Jacob Enevold\jacob-jensen-1,2016-17,Drake,C,28,2,228,20,31,.645,20,31,.645,0,0,,6,8,.750,17,37,54,8,1,10,16,23,46,1.5
937,James Ringholt\james-ringholdt-1,2015-16,Texas-San Antonio,C,25,12,284,14,39,.359,5,6,.833,9,33,.273,9,12,.750,5,34,39,8,2,9,8,22,46,1.4
938,Elbert Robinson\elbert-robinson-1,2016-17,Louisiana State,C,22,1,140,17,28,.607,17,28,.607,0,0,,12,29,.414,13,18,31,6,3,6,20,39,46,0.8
939,Cody Stetler\cody-stetler-1,2013-14,Houston Baptist,C,24,0,176,16,44,.364,15,43,.349,1,1,1.000,12,24,.500,14,42,56,3,1,7,11,36,45,0.9
940,Jovan Grujic\jovan-grujic-1,2016-17,Stephen F. Austin,C,31,3,244,16,42,.381,15,39,.385,1,3,.333,12,16,.750,11,28,39,4,2,6,25,28,45,0.3
941,Nate Wells\nate-wells-1,2015-16,Ball State,C,28,0,216,17,38,.447,17,38,.447,0,0,,11,21,.524,6,32,38,8,5,9,13,36,45,0.9
942,Matt Neufeld\matt-neufeld-1,2015-16,Saint Louis,C,25,2,242,18,40,.450,18,35,.514,0,5,.000,9,24,.375,7,23,30,2,7,8,20,29,45,0.5
943,Shaquille Doorson\shaquille-doorson-1,2014-15,Rutgers,C,29,0,298,21,44,.477,21,44,.477,0,0,,3,13,.231,31,33,64,4,1,13,12,41,45,1.2
944,Jock Landale\jock-landale-1,2014-15,Saint Mary's (CA),C,21,0,105,19,31,.613,19,31,.613,0,0,,7,13,.538,3,16,19,2,0,5,13,16,45,1.0
945,Rauno Nurger\rauno-nurger-1,2015-16,Wichita State,C,28,0,214,16,38,.421,15,26,.577,1,12,.083,11,18,.611,12,22,34,2,2,7,8,37,44,0.8
946,Jock Perry\jock-perry-1,2017-18,Saint Mary's (CA),C,21,0,68,15,29,.517,9,12,.750,6,17,.353,8,11,.727,2,5,7,1,0,0,2,4,44,1.4
947,Przemek Karnowski\przemek-karnowski-1,2015-16,Gonzaga,C,5,5,124,19,32,.594,19,32,.594,0,0,,6,13,.462,5,22,27,6,4,3,12,10,44,6.2
948,Isaiah Cotton\isaiah-cotton-1,2014-15,Alabama A&M,C,24,6,213,16,35,.457,16,35,.457,0,0,,12,34,.353,19,29,48,5,5,12,20,53,44,0.6
949,Jerome Simmons\jerome-simmons-1,2013-14,North Carolina A&T,C,23,5,240,19,36,.528,19,36,.528,0,0,,6,12,.500,17,37,54,2,3,8,11,58,44,1.0
950,Nathaniel Musters\nathaniel-musters-1,2015-16,Lafayette,C,30,17,337,20,42,.476,20,42,.476,0,0,,4,6,.667,15,61,76,13,7,7,19,40,44,1.2
951,Willie Wiley\willie-wiley-1,2015-16,Evansville,C,18,0,127,16,35,.457,16,35,.457,0,0,,12,20,.600,14,22,36,2,5,4,11,19,44,1.7
952,Ben Oberfeld\ben-oberfeld-1,2014-15,Bucknell,C,24,0,185,16,33,.485,16,33,.485,0,0,,11,16,.688,15,25,40,1,1,3,5,26,43,1.3
953,Chance Comanche\chance-comanche-1,2015-16,Arizona,C,23,0,139,16,33,.485,16,33,.485,0,0,,11,16,.688,12,24,36,5,1,7,8,17,43,1.5
954,Devin Kirby\devin-kirby-1,2016-17,Montana State,C,32,0,255,16,34,.471,16,34,.471,0,0,,11,21,.524,23,24,47,4,0,8,19,43,43,0.5
955,Cheikh N'diaye\cheikh-ndiaye-1,2014-15,Oregon State,C,29,5,222,20,32,.625,20,32,.625,0,0,,3,8,.375,14,25,39,1,2,15,15,43,43,0.9
956,Tyler Bergantino\tyler-bergantino-1,2014-15,Massachusetts,C,32,0,291,20,27,.741,20,27,.741,0,0,,3,13,.231,17,25,42,2,3,5,5,44,43,1.0
957,Tonny Trocha-Morelos\tonny-trocha-morelos-1,2014-15,Texas A&M,C,29,1,297,18,64,.281,18,59,.305,0,5,.000,7,19,.368,23,34,57,5,6,12,11,33,43,0.7
958,Davante Cooper\davante-cooper-1,2015-16,Bradley,C,26,1,208,18,42,.429,18,42,.429,0,0,,7,11,.636,5,29,34,3,0,7,14,24,43,0.6
959,Richard Peters\richard-peters-1,2016-17,Cal State Fullerton,C,23,3,199,18,34,.529,18,34,.529,0,0,,7,17,.412,14,26,40,3,4,6,19,37,43,0.7
960,Michael Chavers\michael-chavers-1,2017-18,Eastern Illinois,C,14,1,136,17,37,.459,11,28,.393,6,9,.667,3,5,.600,10,22,32,8,4,3,4,7,43,3.0
961,Leon Bahner\leon-bahner-1,2015-16,San Jose State,C,26,1,201,14,37,.378,14,37,.378,0,0,,14,22,.636,20,40,60,8,2,16,15,38,42,1.3
962,Tyler McCullough\tyler-mccullough-1,2015-16,Missouri State,C,28,0,207,17,39,.436,17,39,.436,0,0,,8,12,.667,23,27,50,5,3,14,14,43,42,1.0
963,Matthew Atewe\matthew-atewe-1,2016-17,Washington,C,19,4,165,16,31,.516,16,31,.516,0,0,,10,21,.476,19,24,43,1,3,13,13,26,42,1.7
964,Cori Johnson\cori-johnson-1,2017-18,St. Francis (NY),C,15,0,116,14,39,.359,14,39,.359,0,0,,14,26,.538,11,17,28,3,1,9,10,21,42,1.3
965,Robin Jorch\robin-jorch-1,2017-18,Boise State,C,28,0,227,18,29,.621,18,29,.621,0,0,,6,12,.500,23,21,44,3,3,4,18,55,42,0.6
966,Robin Jorch\robin-jorch-1,2015-16,Boise State,C,22,8,154,15,30,.500,15,28,.536,0,2,.000,12,21,.571,13,5,18,0,2,2,9,39,42,0.6
967,Reggis Onwukamuche\reggis-onwukamuche-1,2013-14,Prairie View,C,31,15,310,16,45,.356,16,45,.356,0,0,,10,19,.526,20,26,46,2,2,14,27,74,42,-0.3
968,Deniz Celen\deniz-celen-1,2016-17,Fairfield,C,23,0,175,19,43,.442,17,25,.680,2,18,.111,2,8,.250,17,32,49,8,4,4,12,33,42,1.1
969,Thaddeus Smith\thaddeus-smith-1,2015-16,Missouri-Kansas City,C,28,17,324,19,34,.559,19,34,.559,0,0,,4,20,.200,32,54,86,2,9,20,19,68,42,1.3
970,Brandon Cataldo\brandon-cataldo-1,2014-15,Portland State,C,19,0,112,19,35,.543,19,35,.543,0,0,,4,8,.500,13,22,35,2,0,7,9,18,42,1.5
971,Michael Chandler\michael-chandler-2,2014-15,Oregon,C,19,0,101,14,28,.500,14,28,.500,0,0,,14,20,.700,15,11,26,0,2,2,11,21,42,1.2
972,Dwight Coleby\dwight-coleby-1,2016-17,Kansas,C,24,0,134,17,30,.567,17,30,.567,0,0,,7,18,.389,15,29,44,3,4,12,6,33,41,1.5
973,J.J. N'Ganga\jj-nganga-1,2016-17,Mercer,C,30,3,246,19,41,.463,19,41,.463,0,0,,3,10,.300,19,33,52,4,2,4,17,32,41,0.6
974,Tony Sabato\tony-sabato-1,2013-14,Elon,C,27,1,221,17,31,.548,17,31,.548,0,0,,7,8,.875,7,17,24,7,5,4,16,40,41,0.6
975,Lloyd Burgess\lloyd-burgess-1,2015-16,North Carolina-Greensboro,C,31,1,267,15,29,.517,15,29,.517,0,0,,10,25,.400,25,41,66,5,3,9,9,58,40,1.0
976,Sami Eleraky\sami-eleraky-1,2015-16,Pacific,C,16,0,166,13,27,.481,13,27,.481,0,0,,14,26,.538,7,23,30,2,2,10,12,27,40,1.3
977,Cole Harrison\cole-harrison-1,2014-15,Dartmouth,C,27,1,149,18,36,.500,18,36,.500,0,0,,4,12,.333,9,22,31,2,2,6,15,35,40,0.4
978,Tyler Hadden\tyler-hadden-1,2015-16,Belmont,C,24,1,94,15,31,.484,13,23,.565,2,8,.250,8,14,.571,4,16,20,1,1,2,7,24,40,0.7
979,Gligorije Rakocevic\gligorije-rakocevic-1,2015-16,Oregon State,C,27,0,190,15,32,.469,15,32,.469,0,0,,10,15,.667,13,23,36,3,4,0,10,33,40,0.8
980,Demola Onifade\demola-onifade-1,2016-17,Delaware State,C,30,28,469,18,56,.321,18,56,.321,0,0,,4,13,.308,35,59,94,9,6,29,25,71,40,0.9
981,Kolton Kohl\kolton-kohl-1,2017-18,Abilene Christian,C,25,0,105,15,36,.417,15,36,.417,0,0,,9,18,.500,8,15,23,3,0,10,8,24,39,0.7
982,Lawrence Fejokwu\lawrence-fejokwu-1,2014-15,Coppin State,C,29,10,284,16,40,.400,16,40,.400,0,0,,7,20,.350,22,35,57,7,14,14,17,57,39,0.9
983,Chris Snyder\chris-snyder-1,2016-17,Western Illinois,C,22,0,138,17,25,.680,17,24,.708,0,1,.000,5,10,.500,8,16,24,4,4,5,9,26,39,1.3
984,James Ringholt\james-ringholdt-1,2014-15,Texas-San Antonio,C,28,0,284,13,41,.317,2,6,.333,11,35,.314,2,7,.286,5,40,45,10,4,12,13,38,39,0.7
985,Shaquille Doorson\shaquille-doorson-1,2016-17,Rutgers,C,31,0,272,18,32,.563,18,32,.563,0,0,,3,15,.200,28,23,51,8,3,14,12,39,39,1.2
986,Jeremy Olsen\jeremy-olsen-1,2014-15,Utah,C,24,0,153,14,35,.400,14,35,.400,0,0,,10,20,.500,7,26,33,1,2,5,12,21,38,0.6
987,Chris Harris\chris-harris-3,2017-18,Houston,C,22,1,163,17,25,.680,17,25,.680,0,0,,4,17,.235,10,32,42,1,1,11,11,30,38,1.1
988,Nate Maxey\nate-maxey-1,2014-15,North Carolina Central,C,25,0,194,14,22,.636,14,22,.636,0,0,,10,21,.476,13,32,45,0,2,42,16,45,38,1.6
989,Robert Garrett\robert-garrett-1,2013-14,Santa Clara,C,29,2,199,14,30,.467,14,30,.467,0,0,,10,17,.588,27,30,57,3,4,20,14,37,38,1.3
990,Demola Onifade\demola-onifade-1,2015-16,Delaware State,C,28,19,421,17,46,.370,17,46,.370,0,0,,4,10,.400,26,59,85,6,5,30,23,64,38,1.0
991,Will Simonton\will-simonton-1,2013-14,Illinois-Chicago,C,20,0,185,16,32,.500,16,32,.500,0,0,,6,13,.462,15,25,40,2,4,11,8,32,38,1.5
992,Sidy Djitte\sidy-djitte-1,2013-14,Clemson,C,34,1,304,18,43,.419,18,43,.419,0,0,,2,12,.167,40,52,92,0,7,9,13,53,38,1.0
993,John Fenton\john-fenton-1,2014-15,Colgate,C,32,0,297,15,42,.357,15,42,.357,0,0,,8,20,.400,22,42,64,1,6,8,12,60,38,0.4
994,Link Kabadyundi\link-kabadyundi-1,2016-17,Texas-Arlington,C,31,0,163,12,24,.500,12,24,.500,0,0,,14,29,.483,13,26,39,1,2,10,15,37,38,0.5
995,Marshall Plumlee\marshall-plumlee-1,2013-14,Duke,C,30,0,253,16,29,.552,16,29,.552,0,0,,6,17,.353,36,29,65,8,6,17,10,29,38,1.9
996,Jerome Simmons\jerome-simmons-1,2014-15,North Carolina A&T,C,23,1,161,16,31,.516,16,31,.516,0,0,,5,8,.625,10,17,27,0,0,4,5,28,37,0.8
997,Mahamadou Kaba-Camara\mahamadou-kaba-camara-1,2017-18,Cal State Northridge,C,24,2,224,17,26,.654,17,26,.654,0,0,,3,13,.231,14,33,47,2,3,5,7,46,37,1.0
998,Mawdo Sallah\mawdo-sallah-1,2017-18,Kansas State,C,21,0,161,15,28,.536,15,28,.536,0,0,,7,14,.500,10,30,40,4,2,7,9,26,37,1.3
999,Maricus Glenn\maricus-glenn-1,2016-17,Savannah State,C,29,14,255,16,31,.516,16,31,.516,0,0,,5,13,.385,19,38,57,4,7,7,12,59,37,0.8
1000,Matthew Atewe\matthew-atewe-1,2013-14,Auburn,C,24,0,346,12,27,.444,12,27,.444,0,0,,13,25,.520,28,54,82,7,8,26,18,77,37,1.5
1001,Marques Bolden\marques-bolden-1,2016-17,Duke,C,24,1,157,16,35,.457,16,35,.457,0,0,,5,8,.625,14,12,26,2,2,7,11,32,37,0.7
1002,Daniel Wallace\daniel-wallace-1,2017-18,Saint Francis (PA),C,24,1,154,17,35,.486,17,34,.500,0,1,.000,3,5,.600,6,24,30,9,5,2,10,34,37,0.8
1003,L'Hassane Niangane\lhassane-niangane-1,2017-18,Gardner-Webb,C,32,13,522,14,40,.350,14,40,.350,0,0,,9,30,.300,69,65,134,7,1,30,30,85,37,1.2
1004,Larenz Stalcup\larenz-stalcup-1,2016-17,Louisiana,C,29,2,149,12,37,.324,12,37,.324,0,0,,13,16,.813,11,23,34,7,3,12,11,33,37,0.7
1005,Luke Fischer\luke-fischer-1,2013-14,Indiana,C,13,0,130,15,27,.556,15,27,.556,0,0,,7,9,.778,12,15,27,4,1,11,6,16,37,2.7
1006,Anthony Green\anthony-green-2,2015-16,Northeastern,C,20,1,106,14,26,.538,14,26,.538,0,0,,8,15,.533,8,15,23,1,1,8,4,23,36,1.2
1007,Sylvester Ogbonda\sylvester-ogbonda-1,2016-17,Georgia Tech,C,23,0,120,13,27,.481,13,27,.481,0,0,,10,16,.625,7,17,24,4,3,6,9,28,36,0.9
1008,Schuyler Rimmer\schuyler-rimmer-1,2015-16,Florida,C,25,0,161,13,30,.433,12,29,.414,1,1,1.000,9,10,.900,10,20,30,3,0,5,7,25,36,0.9
1009,Steven Burrough\steven-burrough-1,2013-14,North Carolina A&T,C,31,9,256,13,29,.448,13,29,.448,0,0,,10,29,.345,10,30,40,2,2,23,13,44,36,0.6
1010,Jordan Hughes\jordan-hughes-1,2016-17,Western Illinois,C,18,0,127,16,26,.615,16,26,.615,0,0,,4,7,.571,6,22,28,0,1,6,7,18,36,1.4
1011,Chudier Pal\chudier-pal-1,2013-14,North Carolina-Asheville,C,17,0,161,16,33,.485,16,33,.485,0,0,,4,9,.444,14,31,45,7,2,13,12,24,36,1.8
1012,Sami Eleraky\sami-eleraky-1,2016-17,Pacific,C,21,10,189,15,38,.395,15,38,.395,0,0,,6,14,.429,21,26,47,2,4,2,11,46,36,0.6
1013,Obij Aget\obij-aget-1,2013-14,New Mexico,C,28,2,176,14,26,.538,14,26,.538,0,0,,7,13,.538,13,24,37,2,1,5,7,29,35,0.8
1014,Mading Thok\mading-thok-1,2013-14,Ball State,C,13,0,97,16,23,.696,16,23,.696,0,0,,3,9,.333,10,19,29,3,1,2,6,13,35,2.2
1015,Michael Hughes\michael-hughes-2,2016-17,Akron,C,20,1,146,11,24,.458,11,24,.458,0,0,,13,20,.650,8,16,24,7,6,10,9,25,35,1.5
1016,Bush Wamukota\bush-wamukota-1,2014-15,Wichita State,C,32,0,192,10,22,.455,10,22,.455,0,0,,15,28,.536,19,29,48,1,2,5,8,36,35,0.8
1017,Derrell Robertson\derrell-robertson-1,2014-15,San Francisco,C,24,7,205,13,31,.419,13,31,.419,0,0,,9,16,.563,16,18,34,4,1,11,20,53,35,0.1
1018,Tom Koopman\tom-koopman-1,2014-15,Citadel,C,21,6,155,13,26,.500,13,26,.500,0,0,,9,10,.900,11,18,29,4,6,4,9,22,35,1.4
1019,Moses Abraham\moses-abraham-1,2014-15,Nebraska,C,22,0,225,15,30,.500,15,30,.500,0,0,,5,11,.455,32,43,75,2,5,10,20,45,35,1.3
1020,Boubacar Toure\boubecar-toure-1,2015-16,Grand Canyon,C,8,0,115,13,29,.448,13,28,.464,0,1,.000,9,19,.474,9,21,30,0,1,4,11,20,35,1.7
1021,Kevin Ndahiro\kevin-ndahiro-1,2016-17,Stetson,C,22,0,150,11,24,.458,11,24,.458,0,0,,13,20,.650,17,26,43,0,2,8,13,36,35,0.9
1022,Nathaniel Musters\nathaniel-musters-1,2013-14,Lafayette,C,28,7,297,16,27,.593,16,27,.593,0,0,,2,11,.182,14,41,55,9,7,16,13,38,34,1.3
1023,Julian Torres\julian-torres-1,2017-18,Southern Illinois-Edwardsville,C,5,2,73,13,33,.394,9,25,.360,4,8,.500,4,8,.500,6,10,16,2,1,4,8,16,34,2.5
1024,Seth Adelsperger\seth-adelsperger-1,2016-17,Belmont,C,27,0,102,10,23,.435,10,23,.435,0,0,,14,27,.519,9,22,31,1,1,3,8,17,34,0.7
1025,Alex Gavrilovic\alex-gavrilovic-1,2013-14,Dayton,C,15,0,99,15,24,.625,14,20,.700,1,4,.250,3,5,.600,6,15,21,1,1,1,3,15,34,1.6
1026,Matt Pollard\matt-pollard-1,2013-14,San Jose State,C,28,3,264,16,33,.485,16,33,.485,0,0,,2,9,.222,17,29,46,3,2,15,11,31,34,0.9
1027,Nolan Berry\nolan-berry-1,2013-14,Butler,C,18,0,90,13,26,.500,12,16,.750,1,10,.100,7,7,1.000,6,17,23,2,1,3,4,14,34,1.4
1028,Ryan Salmonson\ryan-salmonson-1,2014-15,North Dakota,C,15,6,124,14,28,.500,14,28,.500,0,0,,6,6,1.000,4,14,18,1,3,2,14,30,34,0.4
1029,Lucas Smith\lucas-smith-1,2017-18,Akron,C,25,5,284,10,40,.250,6,17,.353,4,23,.174,10,15,.667,19,42,61,8,4,1,10,50,34,0.6
1030,Ryan Edwards\ryan-edwards-1,2016-17,Gonzaga,C,17,0,46,15,24,.625,15,23,.652,0,1,.000,4,7,.571,5,12,17,4,0,1,1,8,34,1.7
1031,Kyle Caudill\kc-caudill-1,2013-14,Boston College,C,19,5,162,11,21,.524,11,21,.524,0,0,,12,18,.667,11,18,29,9,1,2,12,30,34,1.0
1032,Antonio Vrankovic\antonio-vrankovic-1,2016-17,Duke,C,13,0,101,13,19,.684,13,19,.684,0,0,,7,11,.636,16,18,34,5,0,4,7,16,33,2.5
