Rk,Player,Season,School,Pos,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
152,Nick Mayo\nick-mayo-1,2017-18,Eastern Kentucky,F,31,31,1062,202,384,.526,169,310,.545,33,74,.446,120,143,.839,47,161,208,67,24,46,98,88,557,13.3
153,Sam Dekker\sam-dekker-1,2014-15,Wisconsin,F,40,40,1239,213,406,.525,163,255,.639,50,151,.331,80,113,.708,77,143,220,49,21,18,36,42,556,11.4
154,Tanner Plomb\tanner-plomb-1,2015-16,Army,F,28,27,879,190,449,.423,110,222,.495,80,227,.352,95,129,.736,17,144,161,42,25,8,48,48,555,12.5
155,Amanze Egekeze\amanze-egekeze-1,2017-18,Belmont,F,33,33,1139,184,364,.505,88,138,.638,96,226,.425,89,111,.802,39,166,205,31,19,8,42,61,553,12.7
156,Derick Newton\derick-newton-2,2015-16,Stetson,F,34,34,1061,171,384,.445,114,262,.435,57,122,.467,154,186,.828,52,148,200,46,15,15,81,63,553,10.9
157,Oshae Brissett\oshae-brissett-1,2017-18,Syracuse,F,37,37,1411,162,458,.354,107,292,.366,55,166,.331,174,221,.787,82,245,327,34,43,29,69,83,553,10.7
158,Jake White\jake-white-1,2015-16,Omaha,F,32,32,829,197,347,.568,175,304,.576,22,43,.512,136,168,.810,74,125,199,10,10,7,48,97,552,12.5
159,Nigel Hayes\nigel-hayes-1,2015-16,Wisconsin,F,35,35,1267,161,438,.368,122,305,.400,39,133,.293,190,258,.736,69,135,204,104,39,14,79,71,551,11.0
160,Ovie Soko\ovie-soko-1,2013-14,Duquesne,F,30,30,930,171,366,.467,157,315,.498,14,51,.275,195,289,.675,61,179,240,50,26,19,80,95,551,12.6
161,Terry Allen\terry-allen-1,2015-16,Richmond,F,32,32,1065,192,391,.491,168,313,.537,24,78,.308,142,195,.728,66,179,245,69,52,19,59,83,550,14.2
162,DeAndre Bembry\deandre-bembry-1,2014-15,Saint Joseph's,F,31,31,1197,199,461,.432,149,308,.484,50,153,.327,102,160,.638,49,191,240,111,60,29,89,73,550,13.4
163,Jarvis Williams\jarvis-williams-3,2014-15,Murray State,F,35,35,1085,199,351,.567,199,350,.569,0,1,.000,152,228,.667,135,158,293,32,26,35,48,95,550,13.8
164,Montrezl Harrell\montrezl-harrell-1,2014-15,Louisville,F,35,35,1229,213,376,.566,204,339,.602,9,37,.243,114,191,.597,111,210,321,49,33,42,69,74,549,13.7
165,John Brown\john-brown-3,2015-16,High Point,F,28,28,830,212,352,.602,211,351,.601,1,1,1.000,124,177,.701,91,108,199,62,48,49,48,60,549,18.4
166,Vladimir Brodziansky\vladimir-brodziansky-1,2016-17,Texas Christian,F,39,30,934,203,360,.564,192,330,.582,11,30,.367,131,169,.775,85,137,222,24,13,82,42,81,548,12.2
167,Rashawn Thomas\rashawn-thomas-1,2015-16,Texas A&M-Corpus Christi,F,33,32,870,206,373,.552,202,357,.566,4,16,.250,132,191,.691,95,170,265,35,31,75,103,129,548,12.6
168,Tylor Ongwae\tylor-ongwae-1,2014-15,Louisiana-Monroe,F,38,38,1347,198,485,.408,173,382,.453,25,103,.243,127,152,.836,93,159,252,110,37,11,93,82,548,10.2
169,Tanner Leissner\tanner-leissner-1,2016-17,New Hampshire,F,32,32,1102,185,394,.470,164,321,.511,21,73,.288,156,188,.830,73,148,221,57,15,10,56,84,547,12.5
170,Jalen Hayes\jalen-hayes-1,2017-18,Oakland,F,29,29,1036,212,404,.525,207,381,.543,5,23,.217,117,141,.830,68,167,235,57,29,25,70,93,546,14.3
171,Kris Jenkins\kris-jenkins-1,2015-16,Villanova,F,40,38,1134,179,390,.459,79,131,.603,100,259,.386,87,103,.845,20,136,156,87,32,16,52,103,545,10.1
172,Kelan Martin\kelan-martin-1,2016-17,Butler,F,34,22,977,180,421,.428,116,237,.489,64,184,.348,120,153,.784,34,162,196,40,23,14,66,74,544,10.2
173,Alex Rosenberg\alex-rosenberg-1,2013-14,Columbia,F,34,21,984,133,308,.432,82,190,.432,51,118,.432,227,276,.822,39,86,125,45,24,3,55,71,544,11.5
174,Sebastian Saiz\sebastian-saiz-1,2016-17,Mississippi,F,36,36,1200,181,386,.469,160,313,.511,21,73,.288,160,215,.744,122,287,409,36,36,38,80,116,543,12.7
175,Zach LeDay\zach-leday-1,2015-16,Virginia Tech,F,35,32,1078,181,379,.478,160,320,.500,21,59,.356,160,210,.762,102,173,275,48,27,58,57,100,543,13.1
176,Desi Rodriguez\desi-rodriguez-1,2017-18,Seton Hall,F,31,29,939,204,410,.498,148,260,.569,56,150,.373,78,106,.736,33,116,149,63,32,15,62,74,542,12.2
177,Rakeem Christmas\rakeem-christmas-1,2014-15,Syracuse,F,31,31,1064,203,368,.552,203,367,.553,0,1,.000,136,191,.712,97,185,282,47,29,78,78,105,542,15.0
178,Chris Cokley\chris-cokley-1,2017-18,Alabama-Birmingham,F,32,29,870,219,376,.582,219,374,.586,0,2,.000,104,127,.819,100,176,276,49,18,13,47,52,542,14.8
179,Ryan Welage\ryan-welage-1,2017-18,San Jose State,F,30,29,1039,191,414,.461,131,274,.478,60,140,.429,100,114,.877,26,135,161,42,17,5,54,43,542,12.0
180,Jeff Roberson\jeff-roberson-1,2017-18,Vanderbilt,F,32,31,1102,164,343,.478,102,190,.537,62,153,.405,152,178,.854,61,167,228,49,28,11,49,91,542,13.6
181,Justin Sears\justin-sears-1,2013-14,Yale,F,32,30,978,183,354,.517,179,342,.523,4,12,.333,170,244,.697,91,129,220,46,39,62,70,83,540,14.1
182,Zachary Hamilton\zachary-hamilton-1,2017-18,Prairie View,F,34,34,936,181,453,.400,92,215,.428,89,238,.374,89,113,.788,35,110,145,43,32,9,57,94,540,9.3
183,Brett Bisping\brett-bisping-1,2015-16,Siena,F,34,33,1129,180,389,.463,140,275,.509,40,114,.351,140,176,.795,79,275,354,50,25,15,80,105,540,12.1
184,Taurean Prince\taurean-prince-1,2015-16,Baylor,F,34,34,1040,187,433,.432,134,286,.469,53,147,.361,113,146,.774,81,125,206,77,43,25,91,86,540,11.2
185,Jalen Hayes\jalen-hayes-1,2016-17,Oakland,F,34,34,1025,217,397,.547,212,384,.552,5,13,.385,101,142,.711,82,191,273,54,39,25,55,105,540,13.1
186,Tim Williams\tim-williams-3,2015-16,New Mexico,F,32,32,1078,215,356,.604,215,356,.604,0,0,,109,163,.669,65,172,237,33,19,39,48,67,539,13.9
187,Jermaine Crumpton\jermaine-crumpton-1,2016-17,Canisius,F,34,34,967,195,397,.491,138,264,.523,57,133,.429,92,128,.719,65,88,153,45,33,11,68,86,539,10.8
188,Cecil Williams\cecil-williams-1,2017-18,Central Michigan,F,36,36,1088,181,386,.469,158,310,.510,23,76,.303,153,197,.777,56,177,233,94,36,37,101,106,538,11.1
189,Jordan Murphy\jordan-murphy-1,2017-18,Minnesota,F,32,32,1019,202,385,.525,191,350,.546,11,35,.314,123,176,.699,129,232,361,45,39,32,83,81,538,14.5
190,Yuta Watanabe\yuta-watanabe-1,2017-18,George Washington,F,33,33,1207,193,442,.437,137,288,.476,56,154,.364,96,119,.807,42,158,200,52,26,54,51,50,538,12.2
191,Jarelle Reischel\jarelle-reischel-1,2015-16,Eastern Kentucky,F,30,29,941,165,339,.487,125,234,.534,40,105,.381,167,213,.784,38,166,204,96,50,13,124,88,537,13.0
192,Javon McCrea\javon-mccrea-1,2013-14,Buffalo,F,29,29,937,202,360,.561,201,358,.561,1,2,.500,132,198,.667,112,174,286,64,44,65,70,92,537,17.2
193,Jared Sam\jared-sam-1,2017-18,Southern,F,33,32,1106,177,405,.437,176,404,.436,1,1,1.000,181,236,.767,102,188,290,44,28,25,75,66,536,12.2
194,Daniel Utomi\daniel-utomi-1,2017-18,Akron,F,32,31,1104,175,389,.450,87,170,.512,88,219,.402,97,126,.770,33,137,170,60,30,9,67,74,535,11.5
195,Desharick Guidry\desharick-guidry-1,2014-15,McNeese State,F,31,31,1092,195,400,.488,158,301,.525,37,99,.374,108,151,.715,135,211,346,51,40,20,66,86,535,14.9
196,Martin Breunig\martin-breunig-1,2014-15,Montana,F,32,32,963,214,361,.593,212,348,.609,2,13,.154,104,141,.738,82,151,233,60,17,27,76,110,534,12.9
197,Seth Tuttle\seth-tuttle-1,2014-15,Northern Iowa,F,35,35,1062,183,303,.604,164,259,.633,19,44,.432,149,195,.764,47,193,240,114,33,20,99,75,534,13.3
198,Chimezie Metu\chimezie-metu-1,2016-17,Southern California,F,36,36,1128,202,366,.552,201,364,.552,1,2,.500,129,174,.741,73,207,280,50,28,55,76,89,534,12.3
199,Averyl Ugba\averyl-ugba-1,2017-18,Austin Peay,F,34,34,1020,202,368,.549,186,324,.574,16,44,.364,114,170,.671,101,172,273,34,16,36,77,97,534,12.0
200,LaQuinton Ross\laquinton-ross-1,2013-14,Ohio State,F,35,35,1015,184,412,.447,142,293,.485,42,119,.353,123,168,.732,63,145,208,29,25,20,60,54,533,10.4
201,Dean Wade\dean-wade-1,2017-18,Kansas State,F,33,32,1083,198,360,.550,158,269,.587,40,91,.440,97,129,.752,43,160,203,89,51,27,47,64,533,14.7
202,Chimezie Metu\chimezie-metu-1,2017-18,Southern California,F,34,33,1053,205,392,.523,193,352,.548,12,40,.300,111,152,.730,64,189,253,53,27,59,68,87,533,12.6
203,Isaiah Pineiro\isaiah-pineiro-1,2017-18,San Diego,F,34,30,957,188,383,.491,161,305,.528,27,78,.346,130,166,.783,33,179,212,71,40,27,88,107,533,11.2
204,Shane Richards\shane-richards-1,2015-16,Manhattan,F,31,31,1125,154,398,.387,76,183,.415,78,215,.363,146,170,.859,19,99,118,52,29,3,63,77,532,10.4
205,Jalen Moore\jalen-moore-1,2016-17,Utah State,F,32,32,1117,183,385,.475,118,232,.509,65,153,.425,101,128,.789,30,146,176,86,17,15,65,48,532,12.3
206,J.J. Avila\jj-avila-1,2013-14,Colorado State,F,32,31,1070,186,410,.454,162,334,.485,24,76,.316,136,171,.795,82,155,237,106,35,16,78,84,532,13.1
207,Christopher Galbreath Jr.\christopher-galbreathjr-1,2017-18,Sam Houston State,F,36,36,1004,219,464,.472,202,413,.489,17,51,.333,77,115,.670,94,193,287,45,23,21,79,101,532,9.8
208,Milik Yarbrough\milik-yarbrough-1,2017-18,Illinois State,F,32,28,895,172,380,.453,141,273,.516,31,107,.290,156,194,.804,46,164,210,152,30,21,126,85,531,12.2
209,Grant Williams\grant-williams-1,2017-18,Tennessee,F,35,35,1008,183,387,.473,180,362,.497,3,25,.120,162,212,.764,80,131,211,66,21,44,74,116,531,11.0
210,Ajdin Penava\ajdin-penava-1,2017-18,Marshall,F,34,34,1001,191,340,.562,158,243,.650,33,97,.340,116,154,.753,67,221,288,66,32,134,67,121,531,15.4
211,Raasean Davis\raasean-davis-1,2017-18,North Carolina Central,F,35,35,1015,233,347,.671,233,346,.673,0,1,.000,64,109,.587,102,180,282,15,20,35,70,82,530,12.6
212,Dorian Finney-Smith\dorian-finney-smith-1,2015-16,Florida,F,36,36,1145,169,388,.436,98,194,.505,71,194,.366,121,165,.733,89,211,300,74,33,29,68,78,530,12.2
213,Zach LeDay\zach-leday-1,2016-17,Virginia Tech,F,32,5,945,178,329,.541,167,289,.578,11,40,.275,162,211,.768,78,157,235,38,19,33,60,88,529,13.3
214,Twymond Howard\twymond-howard-1,2015-16,Tennessee-Martin,F,34,33,1129,187,414,.452,165,353,.467,22,61,.361,133,180,.739,41,196,237,83,24,13,78,80,529,10.7
215,Brad Waldow\brad-waldow-1,2013-14,Saint Mary's (CA),F,35,33,1013,191,338,.565,191,337,.567,0,1,.000,147,239,.615,111,150,261,50,21,46,59,80,529,12.9
216,Terrell Miller Jr.\terrell-millerjr-1,2016-17,Murray State,F,33,31,976,184,386,.477,117,217,.539,67,169,.396,94,121,.777,78,191,269,46,26,7,79,108,529,11.3
217,Yante Maten\yante-maten-1,2016-17,Georgia,F,29,28,842,179,345,.519,158,302,.523,21,43,.488,149,208,.716,72,125,197,43,21,43,72,80,528,13.8
218,Noah Dickerson\noah-dickerson-1,2017-18,Washington,F,34,33,916,178,313,.569,176,308,.571,2,5,.400,169,215,.786,93,191,284,30,23,19,77,114,527,12.3
219,Augustine Rubit\augustine-rubit-1,2013-14,South Alabama,F,31,30,973,185,400,.463,164,336,.488,21,64,.328,136,204,.667,129,163,292,42,23,46,61,79,527,13.7
220,Jaron Lane\jaron-lane-1,2013-14,North Carolina-Asheville,F,32,31,1070,168,335,.501,132,246,.537,36,89,.404,155,201,.771,49,128,177,48,30,14,53,68,527,12.7
221,Rob Marberry\rob-marberry-1,2017-18,Lipscomb,F,33,33,940,218,356,.612,218,354,.616,0,2,.000,90,122,.738,67,125,192,62,23,23,50,76,526,13.3
222,Chima Moneke\chima-moneke-1,2016-17,UC-Davis,F,36,33,981,192,364,.527,192,364,.527,0,0,,142,220,.645,93,248,341,29,32,51,94,95,526,11.5
223,Brayon Blake\brayon-blake-1,2017-18,Idaho,F,31,31,898,202,404,.500,150,288,.521,52,116,.448,70,106,.660,65,233,298,38,22,15,60,93,526,12.5
224,Javonte Green\javonte-green-1,2014-15,Radford,F,34,34,891,185,340,.544,184,331,.556,1,9,.111,154,221,.697,97,210,307,43,65,29,69,85,525,14.0
225,Venky Jois\venky-jois-1,2015-16,Eastern Washington,F,32,32,1060,220,324,.679,220,324,.679,0,0,,85,181,.470,59,219,278,79,32,56,82,78,525,14.6
226,Jordan Caroline\jordan-caroline-1,2016-17,Nevada,F,35,34,1230,174,376,.463,146,293,.498,28,83,.337,148,251,.590,122,199,321,68,39,11,62,83,524,12.4
227,Jimmy Hall\jimmy-hall-1,2015-16,Kent State,F,32,30,960,212,434,.488,206,414,.498,6,20,.300,94,134,.701,93,161,254,72,20,18,97,87,524,11.1
228,Lotanna Nwogbo\lotanna-nwogbo-1,2015-16,Longwood,F,33,33,987,194,328,.591,193,326,.592,1,2,.500,135,206,.655,104,168,272,19,16,43,84,102,524,12.2
229,Stanley Johnson\stanley-johnson-1,2014-15,Arizona,F,38,37,1081,174,390,.446,131,274,.478,43,116,.371,132,178,.742,75,172,247,63,57,15,82,100,523,10.4
230,Reggie Upshaw\reggie-upshaw-1,2016-17,Middle Tennessee,F,36,36,1152,199,379,.525,166,275,.604,33,104,.317,92,127,.724,78,167,245,85,40,31,55,81,523,12.8
231,Johnny O'Bryant\johnny-obryant-1,2013-14,Louisiana State,F,34,34,1020,202,409,.494,201,406,.495,1,3,.333,118,186,.634,102,160,262,55,17,31,108,108,523,9.9
232,Janari Joesaar\janari-joesaar-1,2014-15,Texas-Rio Grande Valley,F,31,31,1053,157,341,.460,95,177,.537,62,164,.378,147,180,.817,67,139,206,75,39,18,86,80,523,13.2
233,Emmy Andujar\emmy-andujar-1,2014-15,Manhattan,F,32,31,1019,192,375,.512,188,359,.524,4,16,.250,135,192,.703,86,157,243,111,65,7,131,93,523,12.5
234,Femi Olujobi\femi-olujobi-1,2017-18,North Carolina A&T,F,32,28,1022,185,345,.536,167,283,.590,18,62,.290,135,174,.776,54,191,245,37,14,22,80,85,523,11.8
235,Josh Scott\josh-scott-2,2015-16,Colorado,F,32,31,979,187,352,.531,184,343,.536,3,9,.333,146,195,.749,87,195,282,58,20,51,40,56,523,15.2
236,Jeff Beverly\jeff-beverly-2,2016-17,Texas-San Antonio,F,33,33,889,183,461,.397,161,366,.440,22,95,.232,134,178,.753,76,118,194,33,13,6,77,96,522,8.1
237,V.J. Beachem\vj-beachem-1,2016-17,Notre Dame,F,36,36,1230,187,443,.422,100,202,.495,87,241,.361,61,73,.836,23,123,146,31,33,38,40,46,522,9.9
238,Jerome Frink\jerome-frink-1,2016-17,Long Island University,F,31,31,1012,200,423,.473,171,337,.507,29,86,.337,93,146,.637,69,206,275,72,30,31,91,84,522,12.0
239,Georges Niang\georges-niang-1,2014-15,Iowa State,F,34,34,1045,187,406,.461,141,291,.485,46,115,.400,101,125,.808,35,149,184,117,17,16,91,96,521,10.4
240,Dedric Lawson\dedric-lawson-1,2015-16,Memphis,F,33,32,1062,182,445,.409,154,365,.422,28,80,.350,129,182,.709,104,203,307,84,39,55,104,86,521,11.9
241,Robert Franks\robert-franks-1,2017-18,Washington State,F,30,30,989,175,368,.476,109,205,.532,66,163,.405,105,123,.854,49,148,197,58,15,29,70,85,521,12.6
242,Brandon Edwards\brandon-edwards-3,2013-14,Texas-Arlington,F,32,32,1104,173,335,.516,132,221,.597,41,114,.360,134,171,.784,114,200,314,26,24,55,43,84,521,15.2
243,Mike Myers\mike-myers-1,2014-15,Maryland-Eastern Shore,F,33,32,871,169,285,.593,168,279,.602,1,6,.167,181,282,.642,87,145,232,45,39,12,105,111,520,11.6
244,Brandon Taylor\brandon-taylor-2,2015-16,Penn State,F,32,32,1032,188,434,.433,137,292,.469,51,142,.359,93,128,.727,51,156,207,50,19,17,80,94,520,9.6
245,L.J. Peak\lj-peak-1,2016-17,Georgetown,F,32,32,1051,167,348,.480,134,247,.543,33,101,.327,152,191,.796,33,89,122,111,34,12,86,88,519,11.7
246,Cory Jefferson\cory-jefferson-1,2013-14,Baylor,F,38,38,1103,184,368,.500,170,330,.515,14,38,.368,137,214,.640,107,205,312,37,15,49,51,83,519,11.4
247,Dion Wright\dion-wright--1,2015-16,St. Bonaventure,F,31,30,1150,199,426,.467,175,350,.500,24,76,.316,97,122,.795,90,192,282,38,30,23,45,87,519,13.0
248,Montrezl Harrell\montrezl-harrell-1,2013-14,Louisville,F,37,37,1083,223,366,.609,221,363,.609,2,3,.667,71,153,.464,120,191,311,45,38,49,53,89,519,12.9
249,Desi Rodriguez\desi-rodriguez-1,2016-17,Seton Hall,F,33,33,1054,192,437,.439,142,296,.480,50,141,.355,85,133,.639,43,128,171,58,27,14,69,83,519,9.5
250,Rodney Bullock\rodney-bullock-1,2016-17,Providence,F,33,33,1082,177,406,.436,131,261,.502,46,145,.317,119,159,.748,45,166,211,47,38,27,81,76,519,10.6
251,Marcus Gilbert\marcus-gilbert-1,2015-16,Fairfield,F,31,31,1020,165,385,.429,87,176,.494,78,209,.373,111,142,.782,24,138,162,45,29,19,67,71,519,11.0
252,Christian Wood\christian-wood-1,2014-15,Nevada-Las Vegas,F,33,32,1078,187,376,.497,162,288,.563,25,88,.284,120,163,.736,94,235,329,43,11,90,79,86,519,13.3
253,Mike Daum\mike-daum-1,2015-16,South Dakota State,F,34,3,706,172,311,.553,143,246,.581,29,65,.446,145,176,.824,71,136,207,27,17,11,56,71,518,12.0
254,Ike Azotam\ike-azotam-1,2013-14,Quinnipiac,F,32,32,1068,196,408,.480,196,407,.482,0,1,.000,126,201,.627,132,195,327,31,10,35,63,90,518,12.2
255,Venky Jois\venky-jois-1,2014-15,Eastern Washington,F,31,31,966,210,344,.610,207,334,.620,3,10,.300,95,176,.540,82,156,238,63,37,69,71,75,518,14.9
256,J.J. Avila\jj-avila-1,2014-15,Colorado State,F,31,31,995,206,373,.552,197,336,.586,9,37,.243,97,153,.634,91,140,231,88,62,11,84,81,518,14.1
257,Michael Young\michael-young-3,2015-16,Pittsburgh,F,33,32,971,189,352,.537,185,340,.544,4,12,.333,136,175,.777,76,152,228,77,11,18,81,54,518,12.3
258,Ethan Happ\ethan-happ-1,2016-17,Wisconsin,F,37,37,1033,218,371,.588,218,371,.588,0,0,,81,162,.500,117,215,332,105,67,43,80,102,517,13.7
259,Kelan Martin\kelan-martin-1,2015-16,Butler,F,33,14,935,183,409,.447,137,287,.477,46,122,.377,105,138,.761,52,172,224,36,25,18,54,88,517,10.7
260,Nigel Hayes\nigel-hayes-1,2016-17,Wisconsin,F,37,37,1190,180,394,.457,158,324,.488,22,70,.314,135,230,.587,82,163,245,100,28,14,63,67,517,10.8
261,Tymell Murphy\tymell-murphy-1,2013-14,Florida International,F,31,30,1066,198,338,.586,185,292,.634,13,46,.283,107,163,.656,67,163,230,70,60,47,91,90,516,14.4
262,Stefan Jankovic\stefan-jankovic-1,2015-16,Hawaii,F,33,33,817,172,317,.543,139,233,.597,33,84,.393,139,180,.772,57,161,218,39,20,40,58,100,516,12.5
263,Demetrius Treadwell\demetrius-treadwell-1,2013-14,Akron,F,34,34,1131,181,395,.458,180,385,.468,1,10,.100,153,253,.605,113,180,293,63,33,29,85,60,516,11.6
264,Malcolm Riley\malcolm-riley--1,2015-16,Texas Southern,F,33,30,1051,173,383,.452,96,173,.555,77,210,.367,92,117,.786,53,135,188,29,15,5,48,64,515,10.6
265,Marvin Dominique\marvin-dominique-1,2013-14,Saint Peter's,F,31,30,1040,190,400,.475,156,301,.518,34,99,.343,100,133,.752,92,183,275,20,29,27,72,81,514,12.1
266,Matt Tiby\matt-tiby-1,2015-16,Milwaukee,F,33,33,993,155,340,.456,112,225,.498,43,115,.374,161,195,.826,60,212,272,66,11,10,68,78,514,12.0
267,Victor Rudd\victor-rudd-1,2013-14,South Florida,F,32,32,1085,180,431,.418,147,304,.484,33,127,.260,121,164,.738,21,197,218,59,19,18,69,69,514,9.9
268,De'Mon Brooks\demon-brooks-1,2013-14,Davidson,F,27,26,724,173,295,.586,159,264,.602,14,31,.452,154,207,.744,60,131,191,37,18,22,60,94,514,14.8
269,Jerome Frink\jerome-frink-1,2015-16,Long Island University,F,31,31,1006,197,392,.503,160,294,.544,37,98,.378,83,124,.669,96,182,278,39,39,39,83,97,514,12.8
270,Scott Eatherton\scott-eatherton-1,2014-15,Northeastern,F,35,34,1054,197,333,.592,189,302,.626,8,31,.258,111,160,.694,63,161,224,53,19,43,71,92,513,11.7
271,Dave Dudzinski\dave-dudzinski-1,2013-14,Holy Cross,F,34,34,1057,184,393,.468,158,319,.495,26,74,.351,119,157,.758,87,164,251,21,24,26,65,82,513,10.8
272,Trevon Bluiett\trevon-bluiett-1,2015-16,Xavier,F,34,34,1042,170,401,.424,92,205,.449,78,196,.398,94,122,.770,49,160,209,74,31,11,56,79,512,11.0
273,Peyton Aldridge\peyton-aldridge-1,2015-16,Davidson,F,33,33,1143,179,364,.492,130,231,.563,49,133,.368,105,124,.847,68,147,215,74,19,33,47,86,512,12.9
274,Juwan Morgan\juwan-morgan-1,2017-18,Indiana,F,31,30,912,195,337,.579,179,284,.630,16,53,.302,106,168,.631,84,144,228,47,37,44,51,77,512,14.5
275,Jordan Dykstra\jordan-dykstra-1,2013-14,South Dakota State,F,32,32,1021,156,344,.453,105,217,.484,51,127,.402,149,178,.837,56,186,242,60,20,6,55,82,512,12.4
276,Casey Prather\casey-prather-1,2013-14,Florida,F,37,35,1034,190,315,.603,188,310,.606,2,5,.400,129,190,.679,72,112,184,60,37,20,80,78,511,11.0
277,Vince Edwards\vince-edwards-2,2017-18,Purdue,F,35,35,1106,180,378,.476,129,250,.516,51,128,.398,100,120,.833,71,188,259,101,18,21,71,62,511,12.1
278,Matt Klinewski\matt-klinewski-1,2017-18,Lafayette,F,31,31,831,177,351,.504,126,232,.543,51,119,.429,105,129,.814,35,144,179,46,14,22,61,74,510,11.7
279,Travis Munnings\travis-munnings-1,2017-18,Louisiana-Monroe,F,32,32,1106,185,394,.470,115,213,.540,70,181,.387,70,97,.722,53,180,233,76,40,6,53,80,510,12.5
280,Khris Lane\khris-lane-1,2016-17,Longwood,F,30,30,1034,207,386,.536,175,291,.601,32,95,.337,64,93,.688,49,169,218,36,24,35,69,83,510,12.3
281,Cameron Oliver\cameron-oliver-1,2015-16,Nevada,F,38,33,1118,200,395,.506,180,334,.539,20,61,.328,89,134,.664,103,242,345,30,23,99,79,116,509,11.2
282,Deng Adel\deng-adel-1,2017-18,Louisville,F,34,33,1126,178,397,.448,128,254,.504,50,143,.350,103,131,.786,22,154,176,94,21,11,77,49,509,10.3
283,Anthony Gill\anthony-gill-1,2015-16,Virginia,F,37,37,1037,189,326,.580,187,324,.577,2,2,1.000,129,173,.746,80,147,227,28,24,21,42,85,509,11.4
284,B.J. Johnson\bj-johnson-2,2016-17,La Salle,F,29,28,945,168,374,.449,104,197,.528,64,177,.362,109,130,.838,39,144,183,28,33,14,68,71,509,11.8
285,Earl Brown\earl-brown-3,2014-15,Saint Francis (PA),F,32,32,1133,188,349,.539,171,297,.576,17,52,.327,115,169,.680,74,181,255,61,34,31,106,59,508,12.3
286,TaShawn Thomas\tashawn-thomas-1,2013-14,Houston,F,33,33,1044,205,347,.591,204,341,.598,1,6,.167,97,163,.595,93,173,266,63,41,90,74,66,508,14.7
287,Scott Eatherton\scott-eatherton-1,2013-14,Northeastern,F,32,32,994,180,333,.541,165,299,.552,15,34,.441,133,200,.665,103,224,327,37,17,57,86,97,508,13.0
288,Javion Ogunyemi\javion-ogunyemi-1,2015-16,Siena,F,34,33,1065,182,335,.543,175,312,.561,7,23,.304,136,201,.677,113,95,208,33,14,71,66,105,507,11.9
289,Marcus Gilbert\marcus-gilbert-1,2014-15,Fairfield,F,31,31,1075,154,348,.443,98,177,.554,56,171,.327,143,184,.777,49,124,173,38,25,19,67,70,507,11.3
290,Justin Johnson\justin-johnson-7,2015-16,Western Kentucky,F,34,26,984,197,328,.601,196,319,.614,1,9,.111,112,166,.675,102,168,270,48,16,19,58,73,507,12.7
291,James Demery\james-demery-1,2017-18,Saint Joseph's,F,30,25,1024,195,409,.477,173,330,.524,22,79,.278,95,149,.638,49,116,165,33,35,9,45,48,507,11.5
292,Tyler Cook\tyler-cook-1,2017-18,Iowa,F,33,33,923,192,339,.566,191,332,.575,1,7,.143,121,183,.661,72,152,224,58,21,20,82,87,506,11.4
293,Luis Jacobo\luis-jacobo-2,2013-14,Purdue-Fort Wayne,F,33,21,964,171,370,.462,97,184,.527,74,186,.398,89,110,.809,24,135,159,45,25,9,58,57,505,10.5
294,Shonn Miller\shonn-miller-1,2014-15,Cornell,F,30,30,940,168,387,.434,140,283,.495,28,104,.269,141,169,.834,28,226,254,30,38,54,53,86,505,12.9
295,Jarvis Williams\jarvis-williams-3,2013-14,Murray State,F,34,34,1105,184,284,.648,184,284,.648,0,0,,137,208,.659,128,210,338,22,26,60,67,89,505,14.3
296,Dwight Powell\dwight-powell-1,2013-14,Stanford,F,36,36,1167,175,379,.462,165,340,.485,10,39,.256,145,211,.687,70,177,247,112,47,30,104,113,505,10.6
297,Ryan Anderson\ryan-anderson-3,2015-16,Arizona,F,33,33,963,174,319,.545,172,312,.551,2,7,.286,155,208,.745,99,235,334,26,23,20,63,70,505,13.2
298,Zach Auguste\zach-auguste-1,2015-16,Notre Dame,F,36,36,1065,192,343,.560,192,343,.560,0,0,,120,191,.628,122,264,386,38,23,39,88,86,504,12.0
